# NASA Exoplanet Archive pscomppars, as of 2026-09-08; slimmed by scripts/build-exoplanets.py
pl_name,hostname,ra,dec,sy_dist,pl_rade,pl_bmasse,pl_orbper,disc_year,discoverymethod,st_teff,st_rad,st_spectype
HD 184010 b,HD 184010,292.84,26.6173,60.799,12.1,98.527,286.6,2022,Radial Velocity,4971,4.86,K0 III-IV
TOI-6041 b,TOI-6041,46.061,43.5577,72.473,4.55,28.9,26.0495,2025,Transit,5445,0.879,G7
TOI-6281 b,TOI-6281,172.379,-40.6094,57.745,1.924,4.36,1.05426,2026,Transit,4533,0.874,
TOI-4600 c,TOI-4600,258.45,64.5662,216.056,9.42,2946.27,482.819,2023,Transit,5170,0.81,K V
Barnard b,Barnard's star,269.449,4.73798,1.827,0.72,0.299,3.1542,2024,Radial Velocity,3195,0.185,M3.5-4 V
Barnard e,Barnard's star,269.449,4.73798,1.827,0.637,0.193,6.7392,2025,Radial Velocity,3195,0.185,M3.5-4 V
HD 224018 c,HD 224018,358.639,-4.72334,105.48,2.42,10.4,36.5767,2025,Transit,5784,1.147,G V
TIC 38825265 b,TIC 38825265,68.2493,-65.204,165.638,2.189,5.43,3.31337,2026,Transit,4376,0.665,
Kepler-1012 b,Kepler-1012,289.296,46.458,411.077,1.29,2.21,5.5086,2016,Transit,5556,0.91,
Kepler-1754 b,Kepler-1754,295.457,50.0772,718.945,2.44,6.53,8.19595,2021,Transit,4723,0.747,
LHS 1678 d,LHS 1678,68.179,-39.7909,19.878,0.981,0.907,4.96522,2024,Transit,3490,0.329,M2.0 V
HD 18143 c,HD 18143,43.914,26.8724,22.524,12.5,3177.65,28982.4,2022,Radial Velocity,5078,0.87,K2
Kepler-935 b,Kepler-935,295.022,46.6192,471.782,1.35,2.39,4.88084,2016,Transit,4830,0.73,
Kepler-879 c,Kepler-879,295.807,50.9098,802.672,0.4,0.036,0.64672,2024,Transit,5457,1.022,G
ZTF J1230-2655 b,ZTF J1230-2655,187.569,-26.931,186.69,13.787,7024.01,0.23598,2025,Transit,10000,0.012,
TIC 270471727 b,TIC 270471727,97.2114,-78.4731,182.104,2.75,8,10.4562,2026,Transit,5271,0.997,
TIC 65612701 b,TIC 65612701,310.474,36.3388,151.624,5.078,22.7,10.2247,2026,Transit,5692,1.737,
Kepler-1014 b,Kepler-1014,285.122,44.1105,624.8,2.39,6.3,16.5711,2016,Transit,5388,0.84,
Kepler-1044 b,Kepler-1044,293.144,46.6662,1278.96,2.67,7.61,6.77409,2016,Transit,5985,1.11,
Kepler-66 b,Kepler-66,293.982,46.6877,1202.96,2.8,8.25,17.8158,2013,Transit,5962,0.966,G0 V
Kepler-857 b,Kepler-857,294.632,43.4004,983.502,6.8,37.2,85.3513,2016,Transit,5773,0.99,
TOI-6080 b,TOI-6080,266.604,38.0787,188.183,3.324,11,8.05562,2026,Transit,5775,1.062,
Wolf 1069 b,Wolf 1069,306.524,58.5753,9.583,1.08,1.26,15.564,2023,Radial Velocity,3158,0.181,M5.0 V
TOI-6330 b,TOI-6330,22.168,53.6861,139.042,10.89,3179,6.85002,2025,Transit,3539,0.49,
ITG 15 b,ITG 15 A,69.937,26.0312,136.37,12.1,6674.4,,2024,Imaging,,,
WISPIT 2 b,WISPIT 2,290.821,-7.68208,134.907,17.934,1541.47,,2025,Imaging,4400,1.418,
NGTS-38 b,NGTS-38,108.715,-29.4306,268.637,12.117,1516.04,180.528,2026,Transit,6310,1.88,
TOI-5210 b,TOI-5210,314.317,21.9502,302.086,10.727,82,4.56611,2025,Transit,5723,1.209,
TOI-5726.01,TOI-5726,123.395,68.5746,108.848,2.554,7.05,5.49113,2024,Transit,5874,1.106,
HD 194490 b,HD 194490,306.998,-51.6645,80.235,12.4,3561.9,13092.2,2022,Radial Velocity,5861,1.149,
HD 190228 b,HD 190228,300.754,28.3066,62.715,12.9,1598.68,1143.6,2022,Radial Velocity,5360,2.587,G5 IV
HD 206893 b,HD 206893,326.342,-12.7834,40.758,14.011,6197.65,11100,2021,Imaging,6500,1.311,F5 V
HD 112570 b,HD 112570,194.282,46.1766,101.166,13.1,1086.97,2615,2023,Radial Velocity,4750,9.85,K0 III
HD 154391 b,HD 154391,255.32,60.6489,100.947,12.5,2892.24,5163,2023,Radial Velocity,4909,8.56,K1 III
G 196-3 b,G 196-3,151.088,50.3862,21.791,12,8263.54,,2024,Imaging,3517,0.522,
Kepler-1026 b,Kepler-1026,283.605,39.9979,351.239,2.21,5.52,36.5156,2016,Transit,4948,0.75,
G 261-6 b,G 261-6,291.074,75.5558,10.627,1.1,1.37,5.4536,2025,Radial Velocity,2907,0.153,M5.5 V
TOI-5789 d,TOI-5789,302.773,16.1897,20.458,1.91,4.29,29.65,2026,Radial Velocity,5185,0.833,K1 V
TOI-5789 b,TOI-5789,302.773,16.1897,20.458,1.26,2.12,2.76369,2026,Radial Velocity,5185,0.833,K1 V
TIC 142589416 b,TIC 142589416,168.244,73.8301,168.933,2.679,7.65,2.09518,2026,Transit,4396,0.714,
NGTS-39 b,NGTS-39,109.939,9.94126,278.402,12.195,466.254,58.2047,2026,Transit,6053,1.16,F9 V
Gliese 48 b,Gliese 48,15.6582,71.6782,8.234,2.77,8.11,39.6299,2026,Radial Velocity,3450,0.463,M3.5 V
Kepler-993 b,Kepler-993,292.614,44.3947,324.423,2.97,9.11,22.0856,2016,Transit,3843,0.54,
Kepler-80 d,Kepler-80,296.113,39.9787,369.451,1.53,6.75,3.07222,2014,Transit,4540,0.678,K5
K2-411 b,K2-411,58.0036,19.391,298.219,0.99,0.937,3.2141,2022,Transit,5711,1.375,
HD 169142 b,HD 169142,276.124,-29.7805,113.6,13.1,953.485,,2023,Imaging,7246,1.537,
TOI-6383 A b,TOI-6383 A,60.4247,60.8914,171.319,11.29,331,1.79059,2024,Transit,3444,0.457,M3
TIC 139270665 b,TIC 139270665,124.034,33.2914,189.875,7.23,147.155,23.624,2024,Transit,5844,1.016,G2
TOI-7149 b,TOI-7149,244.738,19.1758,126.126,13.2,224,2.65206,2025,Transit,3363,0.351,M4 V
Kepler-348 b,Kepler-348,297.255,40.5484,570.783,1.52,2.92,7.05677,2014,Transit,6177,1.359,
TOI-5789 e,TOI-5789,302.773,16.1897,20.458,3.43,11.61,62.98,2026,Radial Velocity,5185,0.833,K1 V
TIC 154870955 b,TIC 154870955,191.746,88.8299,226.463,3.095,9.77,7.96987,2026,Transit,4740,0.724,
Kepler-332 b,Kepler-332,286.663,47.4137,344.19,1.17,1.71,7.62632,2014,Transit,4955,0.72,
TOI-5238 b,TOI-5238,223.359,68.8595,290.646,5.22,23.7,4.87217,2022,Transit,5631,1.023,
Kepler-914 b,Kepler-914,290.412,44.8993,753.723,1.38,2.48,4.40967,2016,Transit,5877,1.15,
K2-413 c,K2-413,353.418,-7.61203,285.162,1.233,2.05,5.3301,2022,Transit,4116,0.7,
TOI-6086 b,TOI-6086,265.37,30.3038,31.457,1.18,1.76,1.38887,2024,Transit,3200,0.259,M3.0
Kepler-314 c,Kepler-314,294.674,42.0756,268.881,2.9,8.75,5.96039,2014,Transit,5378,0.95,
HIP 29442 c,TOI-469,93.0578,-14.6493,68.192,1.551,4.5,3.53796,2023,Radial Velocity,5289,0.98,
HD 63433 d,HD 63433,117.479,27.3631,22.404,1.073,1.25,4.20908,2023,Transit,5688,0.912,G5 V
Kepler-317 b,Kepler-317,294.944,39.032,940.584,2.09,109.8,5.52424,2014,Transit,5497,0.941,
TOI-7384 b,TOI-7384,83.1032,-39.8342,66.79,3.56,12.4,6.23403,2026,Transit,3185,0.319,M4
Kepler-1768 b,Kepler-1768,299.957,44.7719,632.766,2.233,5.62,15.1359,2021,Transit,6050,1.572,
Kepler-981 b,Kepler-981,289.249,47.6501,878.082,2.31,5.95,4.46976,2016,Transit,5718,0.96,
Kepler-1043 b,Kepler-1043,281.663,47.5686,903.332,2.55,7.04,38.5053,2016,Transit,5629,0.9,
TOI-5777 b,TOI-5777,141.002,82.8587,114.277,3.096,9.78,6.91716,2026,Transit,4408,0.672,
HIP 113103 b,HIP 113103,343.572,-43.0102,46.212,1.829,4,7.6103,2023,Transit,4930,0.742,
UCAC3 113-933 b,UCAC3 113-933,5.27581,-33.8032,52.583,12.1,6674.4,,2024,Imaging,3864,0.564,M0
HD 73344 c,HD 73344,129.689,23.6853,35.26,13.5,118.55,65.94,2025,Radial Velocity,6148,1.22,F6 V
Kepler-139 f,Kepler-139,282.392,43.8894,391.038,6.67,36,355,2025,Transit Timing Variations,5630,1.045,
TIC 249022743 b,TIC 249022743,78.5762,-3.44661,396.46,4.796,20.6,2.2572,2026,Transit,5568,1.208,
TIC 260969020 b,TIC 260969020,74.9407,-79.5859,121.222,2.227,5.59,8.48585,2026,Transit,4573,0.69,
Kepler-62 e,Kepler-62,283.213,45.3497,300.874,1.61,36,122.387,2013,Transit,4925,0.64,K2 V
HD 105618 c,HD 105618,182.402,11.2116,70.084,11.9,8419.59,77114.1,2022,Radial Velocity,5671,1.274,
HIP 113103 c,HIP 113103,343.572,-43.0102,46.212,2.4,6.35,14.2456,2023,Transit,4930,0.742,
Kepler-1053 b,Kepler-1053,291.419,39.1274,151.129,0.98,0.904,2.41435,2016,Transit,4529,0.69,
Kepler-102 d,Kepler-102,281.482,47.2078,107.796,1.154,3,10.3118,2014,Transit,4909,0.724,
HD 196067 c,HD 196067,310.436,-75.3515,39.935,3.21,10.4,4.60109,2025,Radial Velocity,6072,1.71,G0 V
GJ 887 d,GJ 887,346.503,-35.8473,3.287,2.34,6.1,50.77,2026,Radial Velocity,3688,0.468,M1 V
Kepler-347 b,Kepler-347,289.2,49.3056,1298.88,1.97,4.54,12.7984,2014,Transit,6088,1.005,
HD 11112 b,HD 11112,27.0881,-41.4944,44.38,12.6,2598.57,17244.9,2022,Radial Velocity,5906,1.474,
Kepler-485 b,Kepler-485,294.996,50.4701,1140.95,14.41,,3.24326,2016,Transit,5958,1.09,
TIC 393818343 b,TIC 393818343,310.292,3.6383,93.734,12.184,1379.38,16.2492,2024,Transit,5756,1.086,G0
Kepler-1032 b,Kepler-1032,289.931,40.0977,673.01,1.87,4.16,3.29012,2016,Transit,4647,0.71,
HD 284149 AB b,HD 284149 A,61.6617,20.303,117.807,12,8352.53,,2017,Imaging,6035,1.36,
WASP-132 d,WASP-132,217.609,-46.1595,122.91,12.8,1639.99,1816.6,2024,Radial Velocity,4686,0.758,K4 V
K2-157 c,K2-157,183.751,-5.78202,298.373,6.08,30.8,25.942,2025,Radial Velocity,5334,0.86,G9 V
KOINTREAU-4 b,2MASS J16262785-2625152,246.616,-26.421,145.434,12.2,4862.77,,2026,Imaging,3252,,M4.5
TIC 390586021 b,TIC 390586021,199.823,-31.4655,114.558,2.86,8.55,2.74704,2026,Transit,4435,0.727,
HD 113337 c,HD 113337,195.444,63.6103,36.18,12.1,6299.68,5429.93,2020,Radial Velocity,6774,1.5,F6 V
HD 94771 b,HD 94771,163.975,-35.1145,57.781,14.2,169,2164,2023,Radial Velocity,5631,1.903,G3/G5 V
TOI-6695 b,TOI-6695,129.572,-23.5502,282.536,9.528,66.744,80.389,2025,Transit,6400,1.517,F5V-G0V
Gaia-5 b,Gaia-5,302.041,41.9415,41.181,12.1,6633.08,358.62,2025,Astrometry,3447,0.345,
DMPP-2 d,DMPP-2,27.4077,-34.4591,137.94,11.6,91.79,16.491,2026,Radial Velocity,6500,1.78,F5 V
TIC 423703298 b,TIC 423703298,22.9361,-17.0136,136.191,2.772,8.11,4.03713,2026,Transit,4540,0.73,
Kepler-335 b,Kepler-335,296.064,45.4286,1278.97,3.39,11.4,6.56233,2014,Transit,5877,1.854,
Kepler-1023 b,Kepler-1023,289.03,49.7697,694.175,2.63,7.41,62.1388,2016,Transit,5494,0.89,
TOI-5592 b,TOI-5592,106.68,65.8572,597.026,17.15,285.728,2.60858,2025,Transit,6237,1.393,
HD 122562 c,HD 122562,210.589,20.881,53.253,10.1,73.101,84.9628,2022,Radial Velocity,4956,2.166,
HD 115404 A c,HD 115404 A,199.216,17.016,10.982,12.5,3279.67,15319.2,2022,Radial Velocity,5019,0.727,K2V
GJ 1002 c,GJ 1002,1.67646,-7.54621,4.849,1.1,1.36,21.202,2022,Radial Velocity,3024,0.137,M5.5 V
Kepler-932 b,Kepler-932,296.952,43.272,465.612,1.37,2.45,1.92144,2016,Transit,5331,0.84,
TOI-6707 b,TOI-6707,109.763,-58.1155,641.467,5.727,27.8,3.83479,2026,Transit,6289,1.582,
Kepler-139 e,Kepler-139,282.392,43.8894,391.038,13.7,378,2047.64,2023,Radial Velocity,5622,1.045,
Kepler-328 c,Kepler-328,295.809,40.0085,2213.19,5.4,39.4,71.312,2013,Transit,6064,1.06,
TOI-7510 d,TOI-7510,273.728,-54.434,249.006,10.52,190,48.8645,2025,Transit,5720,1.035,G3
Kepler-1779 b,Kepler-1779,300.417,45.6055,908.501,3.033,9.44,16.3436,2021,Transit,5730,1.056,
Kepler-973 b,Kepler-973,290.165,49.9238,328.52,1.96,4.5,49.6077,2016,Transit,5213,0.78,
TOI-5595 b,TOI-5595,110.46,35.222,136.955,4.737,20.1,5.99003,2026,Transit,4417,0.743,
HD 203387 b,HD 203387,320.562,-16.8345,61.748,13.1,1106.04,512.535,2022,Radial Velocity,5174,10.585,
TOI-6016 b,TOI-6016,4.52396,59.7662,364.715,13.675,371.859,4.02369,2024,Transit,6110,1.51,F
HIP 99770 b,HIP 99770,303.634,36.8066,40.077,12.2,5403.08,18600,2023,Imaging,8000,1.94,A5-A6
Kepler-1772 b,Kepler-1772,289.438,39.2704,871.564,2.686,7.68,3.21509,2021,Transit,5541,0.934,
GJ 2126 b,GJ 2126,257.361,-35.3917,38.129,13.6,413.177,272.7,2025,Radial Velocity,4159,0.728,M0 V
TOI-5616 b,TOI-5616,184.902,48.6833,390.415,10.78,624,2.00285,2024,Transit,3996,0.646,
Kepler-408 b,Kepler-408,284.786,48.4233,88.783,0.82,5,2.46502,2014,Transit,6104,1.23,
Kepler-10 d,Kepler-10,285.679,50.2415,185.506,3.49,12,151.06,2023,Radial Velocity,5708,1.065,
GJ 3988 b,GJ 3988,255.85,51.409,9.911,1.74,3.69,6.9442,2023,Radial Velocity,3273,0.197,M4.5 V
TOI-1408 c,TOI-1408,313.511,72.5807,139.484,2.22,7.6,2.1664,2024,Transit Timing Variations,6117,1.53,F8 V
HD 68475 b,HD 68475,122.719,-42.8129,33.43,12.8,1639.99,7832,2026,Radial Velocity,5022,0.791,K2 VC
HD 48265 c,HD 48265,100.007,-48.5418,90.545,12.9,1414.34,10418,2026,Radial Velocity,5805,2.05,G5 IV/V
Kepler-958 b,Kepler-958,287.257,46.0667,449.773,2.06,4.9,9.76788,2016,Transit,5421,0.86,
TOI-5624 d,TOI-5624,180.844,49.2512,101.913,3.584,4.9,13.7315,2026,Transit,5327,0.82,
KOI-351 d,KOI-351,284.433,49.3051,848.254,2.87,8.6,59.7367,2013,Transit,6080,1.2,
Kepler-20 e,Kepler-20,287.698,42.3386,282.563,0.821,0.76,6.09849,2011,Transit,5495,0.916,
nu Oct A b,nu Oct A,325.37,-77.3911,21.2,13.3,696.044,402.4,2016,Radial Velocity,4910,5.04,K1 IV
TOI-1288 c,TOI-1288,313.167,65.6088,114.865,11.1,85.7,416,2022,Radial Velocity,5388,0.958,G V
Kepler-104 c,Kepler-104,287.605,42.1665,400.785,3.13,7.144,23.6682,2014,Transit,5711,1.349,
Kepler-507 b,Kepler-507,297.019,50.4091,391.644,1.3,5.697,3.5681,2016,Transit,6113,1.32,
HN Lib b,HN Lib,218.568,-12.517,6.244,2.2,5.46,36.116,2023,Radial Velocity,3347,0.299,M4.0 V
Kepler-49 d,Kepler-49,292.295,40.5918,311.222,1.6,235.982,2.57655,2014,Transit,4252,0.559,M1 V
HIP 10090 b,HIP 10090,32.4351,-30.7471,82.394,13,1230,2960,2026,Radial Velocity,5661,1.383,K0
Kepler-346 b,Kepler-346,288.012,46.1176,984.105,2.66,7.56,6.51113,2014,Transit,6033,1.021,
Kepler-265 d,Kepler-265,290.51,41.2447,1280.25,2.49,6.76,43.1306,2014,Transit,5835,1.103,
Kepler-399 b,Kepler-399,299.502,40.6708,740.537,0.96,0.84,14.4253,2014,Transit,5502,0.68,
Kepler-110 c,Kepler-110,292.929,48.6028,586.531,2.21,5.52,31.7198,2014,Transit,5960,1.149,
Kepler-1248 b,Kepler-1248,288.059,51.3545,593.026,1.18,1.76,7.46725,2016,Transit,6149,1.21,
Kepler-1269 b,Kepler-1269,287.806,45.3405,1097.23,1.63,3.29,37.3332,2016,Transit,5998,1.15,
Kepler-1314 b,Kepler-1314,294.237,45.1968,141.987,5.11,22.9,5.42475,2016,Transit,4188,0.59,
Kepler-1870 b,Kepler-1870,293.934,40.5907,407.216,2.101,5.07,3.60694,2021,Transit,5508,0.84,
Kepler-236 b,Kepler-236,283.866,39.8982,288.763,1.57,3.09,8.29561,2014,Transit,3750,0.51,M1 V
Kepler-125 c,Kepler-125,298.258,47.605,183.365,0.74,0.33,5.77446,2014,Transit,3810,0.512,M1 V
Kepler-304 d,Kepler-304,294.442,40.5575,434.684,2.75,8,9.65347,2014,Transit,4731,0.687,
Kepler-326 d,Kepler-326,294.326,46.0023,487.675,1.21,6.9,6.76689,2014,Transit,5105,0.801,
Kepler-126 c,Kepler-126,289.347,44.2084,237.401,1.58,1.279,21.8697,2014,Transit,6239,1.358,
Kepler-400 c,Kepler-400,290.944,40.48,845.97,1.49,2.83,17.3408,2014,Transit,5886,1.145,
Kepler-1089 b,Kepler-1089,291.093,49.1902,259.328,1.83,4.01,5.13249,2016,Transit,3753,0.49,
Kepler-102 f,Kepler-102,281.482,47.2078,107.796,0.861,4.3,27.4536,2014,Transit,4909,0.724,
Kepler-1223 b,Kepler-1223,285.296,44.5528,459.957,1.22,1.98,16.3013,2016,Transit,4870,0.75,
Kepler-1853 b,Kepler-1853,284.748,46.3735,562.348,1.519,2.92,48.8882,2021,Transit,4821,0.788,
Kepler-512 b,Kepler-512,298.269,48.9167,467.375,2.69,7.7,34.4359,2016,Transit,5997,1.3,
Kepler-369 b,Kepler-369,293.674,47.9085,214,1.13,1.51,2.73276,2014,Transit,3591,0.471,
Kepler-305 c,Kepler-305,299.224,40.3432,868.477,3.3,6,8.291,2013,Transit,5080,0.8,
Kepler-975 c,Kepler-975,290.549,38.4952,426.088,10.69,80.2,5.05821,2023,Transit,4883,1.667,
Kepler-22 b,Kepler-22,289.217,47.8841,194.642,2.1,9.1,289.864,2011,Transit,5596,0.869,G5 V
Kepler-1995 b,Kepler-1995,284.343,46.3166,595.331,4.28,16.9,73.7579,2023,Transit,5029,0.93,
Kepler-1227 b,Kepler-1227,287.066,41.875,623.706,2.29,5.86,94.2888,2016,Transit,5747,0.95,
Kepler-1272 b,Kepler-1272,285.22,38.8058,1206.37,2.37,6.21,51.131,2016,Transit,5926,1.09,
Kepler-201 c,Kepler-201,293.626,41.2728,636.445,2.85,8.5,151.884,2014,Transit,6065,1.229,
Kepler-215 c,Kepler-215,294.974,45.2137,485.997,1.77,3.78,14.6671,2014,Transit,5739,1.027,
Kepler-267 c,Kepler-267,299.831,47.1576,264.993,2.13,5.18,6.87745,2014,Transit,4258,0.555,M1 V
Kepler-373 c,Kepler-373,289.388,50.597,1090.45,1.24,2.07,16.726,2014,Transit,5787,0.845,
Kepler-54 d,Kepler-54,294.774,43.0562,271.701,1.53,12.095,20.9957,2014,Transit,4252,0.554,M1 V
Kepler-329 b,Kepler-329,299.268,45.2273,439.719,1.4,2.54,7.4164,2014,Transit,4257,0.523,
Kepler-279 d,Kepler-279,287.391,42.1948,1037.4,3.1,37.5,54.414,2013,Transit,6689,1.07,
HD 219134 c,HD 219134,348.337,57.1696,6.531,1.511,4.36,6.76458,2015,Radial Velocity,4699,0.778,K3 V
Kepler-1198 b,Kepler-1198,288.834,44.8382,743.03,1.47,2.76,7.68477,2016,Transit,5517,0.9,
Kepler-161 c,Kepler-161,290.516,43.0839,434.632,2.05,3.61,7.06424,2014,Transit,5078,0.806,
Kepler-1294 b,Kepler-1294,291.268,44.4882,1855.7,3.19,10.3,115.686,2016,Transit,5776,0.97,
Kepler-1319 b,Kepler-1319,290.956,49.3668,103.917,1.34,2.36,2.88676,2016,Transit,3655,0.54,
Kepler-275 d,Kepler-275,292.48,38.5149,2034.25,3.33,11.1,35.6761,2014,Transit,6165,1.383,
Kepler-374 b,Kepler-374,294.138,42.3704,1265.61,1.03,1.08,1.89781,2014,Transit,5977,0.911,
Kepler-306 d,Kepler-306,288.539,40.6161,775.679,2.47,6.66,17.3266,2014,Transit,4954,0.719,
Kepler-305 e,Kepler-305,299.224,40.3432,868.477,1.794,3.87,3.20538,2020,Transit,4974,0.827,
Kepler-11 f,Kepler-11,297.115,41.9091,646.346,2.49,2,46.6888,2010,Transit,5663,1.065,
Kepler-276 d,Kepler-276,293.568,39.0363,1144.86,2.8,16.3,48.648,2013,Transit,5693,1.03,
Kepler-36 c,Kepler-36,291.25,49.2318,527.956,3.679,7.13,16.2187,2012,Transit,5979,1.634,
Kepler-1251 b,Kepler-1251,292.115,49.2564,902.204,1.84,4.04,45.0905,2016,Transit,5545,0.89,
Kepler-1843 b,Kepler-1843,292.885,41.2792,784.625,2.709,7.8,25.5434,2021,Transit,5422,1.782,
Kepler-1857 b,Kepler-1857,296.456,39.5985,853.275,1.961,4.5,8.94341,2021,Transit,6074,1.005,
Kepler-190 c,Kepler-190,288.584,44.7338,433.387,1.46,2.73,3.76302,2014,Transit,5106,0.795,
Kepler-123 c,Kepler-123,296.999,42.782,1021.66,1.48,2.79,26.6951,2014,Transit,6089,1.264,
Kepler-380 c,Kepler-380,282.395,48.7591,813.713,1.27,2.15,7.63,2014,Transit,6045,1.224,
Kepler-283 c,Kepler-283,293.614,47.8389,468.094,1.82,3.97,92.7437,2014,Transit,4351,0.566,
KELT-6 c,KELT-6,195.982,30.6401,240.726,13,1179.15,1276,2015,Radial Velocity,6272,1.529,F8
Kepler-85 b,Kepler-85,290.973,45.2903,765.025,1.778,1.84,8.3,2012,Transit,5505,0.875,
Kepler-799 c,Kepler-799,287.175,44.8785,1509.08,2.781,8.15,15.1942,2021,Transit,5588,1.593,
Kepler-1884 b,Kepler-1884,296.746,43.0454,1443.09,1.814,3.95,8.98832,2021,Transit,5984,0.906,
Kepler-381 b,Kepler-381,285.183,43.831,267.323,0.99,0.937,5.62902,2014,Transit,6152,1.568,
Kepler-84 d,Kepler-84,298.252,40.4961,1023.9,1.38,2.48,4.22454,2014,Transit,6031,1.169,
Kepler-334 b,Kepler-334,287.141,47.1151,426.59,1.12,1.46,5.47032,2014,Transit,5828,1.068,
Kepler-285 c,Kepler-285,291.391,48.0655,824.31,1.12,1.46,6.18668,2014,Transit,5411,0.808,
Kepler-1232 b,Kepler-1232,296.55,49.1023,632.865,1.93,4.38,26.7839,2016,Transit,5471,0.89,
Kepler-1858 b,Kepler-1858,292.307,46.6266,833.055,2.422,6.44,88.0716,2021,Transit,4939,0.819,
Kepler-204 c,Kepler-204,285.347,41.7619,686.723,1.79,3.86,25.6606,2014,Transit,5812,1.238,
Kepler-515 b,Kepler-515,290.494,52.0556,255,1.46,2.73,19.9637,2016,Transit,5293,0.83,
Kepler-221 e,Kepler-221,296.655,46.8352,385.231,2.63,7.867,18.3699,2014,Transit,5243,0.821,
Kepler-1877 b,Kepler-1877,294.867,46.7905,285.312,0.624,0.179,2.37757,2021,Transit,5615,0.936,
Kepler-350 d,Kepler-350,285.42,39.7061,956.859,2.8,14.9,26.136,2013,Transit,6492,1.25,
Kepler-58 e,Kepler-58,296.359,39.1152,969.252,1.61,597.796,4.45815,2023,Transit,6100,1.083,
Kepler-1679 b,Kepler-1679,293.901,50.4271,909.28,2.069,4.93,9.75376,2020,Transit,5501,0.873,
Kepler-58 c,Kepler-58,296.359,39.1152,969.252,2.86,53,15.5742,2012,Transit,5843,1.03,
Kepler-1844 b,Kepler-1844,292.69,37.9346,1804.36,3.036,9.46,3.92451,2021,Transit,5776,0.849,
Kepler-1278 b,Kepler-1278,282.957,42.8256,889.426,1.01,1.01,3.23941,2016,Transit,6074,1.16,
Kepler-1864 b,Kepler-1864,289.687,41.5889,298.894,0.754,0.353,3.88151,2021,Transit,5854,0.979,
Kepler-1324 b,Kepler-1324,291.185,40.3112,481.667,1.51,2.89,4.11584,2016,Transit,4776,0.73,
Kepler-462 c,Kepler-462,299.821,43.8143,596.625,4,6,207.62,2018,Transit,7500,1.57,
Kepler-226 d,Kepler-226,292.376,47.881,980.138,1.22,1.98,8.10904,2014,Transit,5571,0.802,
Kepler-221 b,Kepler-221,296.655,46.8352,385.231,1.71,5.956,2.79591,2014,Transit,5243,0.821,
Kepler-245 c,Kepler-245,291.639,42.4363,861.527,2.18,26.7,17.4608,2014,Transit,5100,0.795,
Kepler-352 b,Kepler-352,299.897,46.0519,252.733,0.86,0.566,10.0554,2014,Transit,5212,0.781,
Kepler-382 c,Kepler-382,299.136,45.87,935.446,1.59,3.15,12.1627,2014,Transit,5600,0.945,
Kepler-336 b,Kepler-336,290.238,41.3314,768.86,1.02,1.04,2.02482,2014,Transit,5867,1.304,
HD 11755 b,HD 11755,29.7078,73.1521,235.045,12.8,1789.38,433.7,2015,Radial Velocity,4312,20.58,G5
Kepler-385 c,Kepler-385,294.339,50.3365,1432.61,3.04,13.2,15.1632,2014,Transit,6326,1.126,
Kepler-267 d,Kepler-267,299.831,47.1576,264.993,2.27,5.77,28.4645,2014,Transit,4258,0.555,M1 V
Kepler-384 c,Kepler-384,286.026,44.7829,895.678,1.13,1.51,45.3483,2014,Transit,5577,0.882,
Kepler-299 e,Kepler-299,283.207,48.5805,1052.24,1.87,4.16,38.2855,2014,Transit,5617,1.032,
8 UMi b,8 UMi,224.202,74.9009,162.552,13.5,524.417,93.31,2015,Radial Velocity,4847,10.73,K0
Kepler-1104 b,Kepler-1104,294.469,49.331,530.658,1.23,2.04,5.03728,2016,Transit,6417,1.41,
Kepler-1987 e,Kepler-1987,295.825,42.9434,595.683,1.92,4.35,8.74292,2023,Transit,4769,0.714,
Kepler-1830 b,Kepler-1830,295.139,40.9791,1056.88,3.33,11.1,56.4933,2021,Transit,6160,2.046,
Kepler-182 b,Kepler-182,289.83,50.5862,1549.09,2.58,7.18,9.82579,2014,Transit,6250,1.146,
Kepler-1688 b,Kepler-1688,289.553,41.2978,567.447,1.262,2.13,5.62012,2020,Transit,4632,0.746,
Kepler-385 b,Kepler-385,294.339,50.3365,1432.61,2.73,12.8,10.0437,2014,Transit,6326,1.126,
Kepler-55 f,Kepler-55,285.168,44.0265,578.796,1.59,3.15,10.1985,2014,Transit,4503,0.619,
Kepler-339 d,Kepler-339,293.352,48.4446,616.637,1.17,14.7,10.5583,2014,Transit,5631,0.802,
Kepler-1669 d,Kepler-1669,297.43,39.8479,543.444,1.22,1.98,4.72941,2023,Transit,4224,0.603,
Kepler-69 c,Kepler-69,293.261,44.8689,730.625,1.71,3.57,242.461,2013,Transit,5638,0.93,G4 V
HAT-P-57 b,HAT-P-57,274.743,10.5972,279.86,19.504,448.14,2.4653,2015,Transit,6330,1.85,A8 V
Kepler-1067 c,Kepler-1067,285.387,45.049,667.693,1.747,3.7,5.42584,2021,Transit,5594,0.934,
Kepler-299 d,Kepler-299,283.207,48.5805,1052.24,1.86,4.12,15.0548,2014,Transit,5617,1.032,
Kepler-208 c,Kepler-208,293.89,42.5279,775.328,1.39,2.51,7.46662,2014,Transit,6092,1.314,
Kepler-530 b,Kepler-530,283.34,48.5491,457.709,3.01,9.32,39.3094,2016,Transit,5697,0.89,
Kepler-354 d,Kepler-354,285.752,41.3357,554.064,1.24,2.07,24.2098,2014,Transit,4648,0.674,
